Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1981-04-23,0.1020677387714386,0.10250390194632572,0.1020677387714386,0.1020677387714386,58016000,0.0,0.0
1981-04-24,0.1020677395037035,0.1020677395037035,0.10119542479515076,0.10119542479515076,35056000,0.0,0.0
1981-04-27,0.10075925908475594,0.10075925908475594,0.10032309591770171,0.10032309591770172,38528000,0.0,0.0
1981-04-28,0.099014608739363,0.099014608739363,0.09857844561338425,0.09857844561338425,32188800,0.0,0.0
1981-04-29,0.09770611698743942,0.09770611698743942,0.09726995974779129,0.09726995974779129,13641600,0.0,0.0
1981-04-30,0.09901459515094757,0.09988692128319011,0.09901459515094757,0.09901459515094757,12611200,0.0,0.0
1981-05-01,0.09901459515094757,0.09988692128319011,0.09901459515094757,0.09901459515094757,16553600,0.0,0.0
1981-05-04,0.099014608739363,0.099014608739363,0.09857844561338425,0.09857844561338425,14448000,0.0,0.0
1981-05-05,0.09857847001402145,0.09857847001402145,0.09814231842756273,0.09814231842756271,17539200,0.0,0.0
1981-05-06,0.09596150406183619,0.09596150406183619,0.0955253466963768,0.0955253466963768,18950400,0.0,0.0
1981-05-07,0.09683385491371156,0.09727001823937709,0.09683385491371156,0.09683385491371155,9363200,0.0,0.0
1981-05-08,0.0977061465382576,0.09814230973355986,0.0977061465382576,0.0977061465382576,7907200,0.0,0.0
1981-05-11,0.09596150406183619,0.09596150406183619,0.0955253466963768,0.0955253466963768,11939200,0.0,0.0
1981-05-12,0.0955253466963768,0.09683382461649506,0.0955253466963768,0.0955253466963768,4256000,0.0,0.0
1981-05-13,0.09552532298685366,0.09639764332500136,0.09508915990591049,0.09508915990591049,4905600,0.0,0.0
1981-05-14,0.09465303190095643,0.09465303190095643,0.09378071129322053,0.09378071129322052,4928000,0.0,0.0
1981-05-15,0.09596148878335953,0.09726997231888809,0.09596148878335953,0.09596148878335953,4905600,0.0,0.0
1981-05-18,0.0977061465382576,0.09857846128138181,0.0977061465382576,0.0977061465382576,4166400,0.0,0.0
1981-05-19,0.09639765190311543,0.09639765190311543,0.09596148878335953,0.09596148878335953,25424000,0.0,0.0
1981-05-20,0.09901459515094757,0.09988692128319011,0.09901459515094757,0.09901459515094757,13283200,0.0,0.0
1981-05-21,0.10468550771474837,0.10512167097779819,0.10468550771474837,0.10468550771474838,32211200,0.0,0.0
1981-05-22,0.10948327928781511,0.11035560589854704,0.10948327928781511,0.1094832792878151,31427200,0.0,0.0
1981-05-26,0.10948326645585425,0.10948326645585425,0.10904711484909058,0.10904711484909058,85344000,0.0,0.0
1981-05-27,0.11515334993600845,0.11558951317554803,0.11515334993600845,0.11515334993600845,149497600,0.0,0.0
1981-05-28,0.11515334993600845,0.11558951317554803,0.11515334993600845,0.11515334993600845,73987200,0.0,0.0
1981-05-29,0.11558952182531357,0.11602646547881056,0.11558952182531357,0.11558952182531357,59382400,0.0,0.0
1981-06-01,0.11558952182531357,0.11602646547881056,0.11558952182531357,0.11558952182531357,51251200,0.0,0.0
1981-06-02,0.11035555467538986,0.11035555467538986,0.10991939157247543,0.10991939157247543,40432000,0.0,0.0
1981-06-03,0.10991939157247543,0.11079170613082646,0.10991939157247543,0.10991939157247543,39446400,0.0,0.0
1981-06-04,0.11210019141435623,0.1125363428541318,0.11210019141435623,0.11210019141435623,56067200,0.0,0.0
1981-06-05,0.11079172243197012,0.11079172243197012,0.11035557091236115,0.11035557091236115,57680000,0.0,0.0
1981-06-08,0.10686629887524543,0.10686629887524543,0.10643013566732407,0.10643013566732407,93497600,0.0,0.0
1981-06-09,0.10861093550920486,0.1090470986988532,0.10861093550920486,0.10861093550920486,119593600,0.0,0.0
1981-06-10,0.10991939157247543,0.1112278692337409,0.10991939157247543,0.10991939157247543,25222400,0.0,0.0
1981-06-11,0.11471717804670334,0.11515334125335586,0.11471717804670334,0.11471717804670334,38976000,0.0,0.0
1981-06-12,0.11384487779511172,0.11384487779511172,0.11340871453285219,0.11340871453285217,25804800,0.0,0.0
1981-06-15,0.11340869839315366,0.11340869839315366,0.11297253519296645,0.11297253519296646,143763200,0.0,0.0
1981-06-16,0.11122789108912204,0.11122789108912204,0.11079172790050507,0.11079172790050507,37251200,0.0,0.0
1981-06-17,0.10948326645585425,0.10948326645585425,0.10904711484909058,0.10904711484909058,27574400,0.0,0.0
1981-06-18,0.1090470986988532,0.10948325024102139,0.10861093550920486,0.10861093550920486,23049600,0.0,0.0
1981-06-19,0.10599395829201877,0.10599395829201877,0.10555780678987503,0.10555780678987503,27507200,0.0,0.0
1981-06-22,0.10206770335704837,0.10206770335704837,0.10163155198097228,0.10163155198097229,10841600,0.0,0.0
1981-06-23,0.10337621718645096,0.10424931217606004,0.10337621718645096,0.10337621718645096,15030400,0.0,0.0
1981-06-24,0.10163159421662844,0.10163159421662844,0.10075926780700684,0.10075926780700684,23027200,0.0,0.0
1981-06-25,0.10294007509946823,0.10337623831663383,0.10294007509946823,0.10294007509946823,24259200,0.0,0.0
1981-06-26,0.1025038663806002,0.1025038663806002,0.10163155198097228,0.10163155198097229,23788800,0.0,0.0
1981-06-29,0.09901463324796153,0.09901463324796153,0.09814231842756273,0.09814231842756271,10595200,0.0,0.0
1981-06-30,0.09116295014155748,0.09116295014155748,0.09072679281234741,0.09072679281234741,35907200,0.0,0.0
1981-07-01,0.09029062871010338,0.09029062871010338,0.08985447138547897,0.08985447138547897,170464000,0.0,0.0
1981-07-02,0.08985447138547897,0.09029062871010338,0.08985447138547897,0.08985447138547897,30284800,0.0,0.0
1981-07-06,0.08767367814832365,0.08767367814832365,0.08680135756731033,0.08680135756731033,16531200,0.0,0.0
1981-07-07,0.08767364919185638,0.08854596948476358,0.08767364919185638,0.08767364919185638,15836800,0.0,0.0
1981-07-08,0.09116296470165253,0.09159990830549387,0.09116296470165253,0.09116296470165253,16620800,0.0,0.0
1981-07-09,0.08462055062202183,0.08462055062202183,0.08418439328670502,0.08418439328670502,32883200,0.0,0.0
1981-07-10,0.07807733884468711,0.07807733884468711,0.07764118164777756,0.07764118164777756,55171200,0.0,0.0
1981-07-13,0.0793866291642189,0.07982279233156298,0.0793866291642189,0.0793866291642189,45740800,0.0,0.0
1981-07-14,0.08287589251995087,0.08374821283419577,0.08287589251995087,0.08287589251995087,19779200,0.0,0.0
1981-07-15,0.08505673706531525,0.08549289452002992,0.08505673706531525,0.08505673706531525,10953600,0.0,0.0
1981-07-16,0.08723750710487366,0.0881098275492474,0.08723750710487366,0.08723750710487366,15232000,0.0,0.0
1981-07-17,0.0902906209230423,0.09072678403378961,0.0902906209230423,0.0902906209230423,19824000,0.0,0.0
1981-07-20,0.08462055062202183,0.08462055062202183,0.08418439328670502,0.08418439328670502,23654400,0.0,0.0
1981-07-21,0.084184384510989,0.084184384510989,0.0837482213973999,0.0837482213973999,31942400,0.0,0.0
1981-07-22,0.07982277402899501,0.07982277402899501,0.07894966751337051,0.07894966751337051,22668800,0.0,0.0
1981-07-23,0.08113127946853638,0.08156744268578292,0.08113127946853638,0.08113127946853638,34451200,0.0,0.0
1981-07-24,0.0837482213973999,0.084184384510989,0.0837482213973999,0.0837482213973999,28851200,0.0,0.0
1981-07-27,0.08723750710487366,0.08767366441519087,0.08723750710487366,0.08723750710487366,17337600,0.0,0.0
1981-07-28,0.08462055062202183,0.08462055062202183,0.08418439328670502,0.08418439328670502,22848000,0.0,0.0
1981-07-29,0.08331205558894256,0.08331205558894256,0.08287589251995087,0.08287589251995087,15500800,0.0,0.0
1981-07-30,0.08592905104160309,0.0868013717653008,0.08592905104160309,0.08592905104160309,9900800,0.0,0.0
1981-07-31,0.08723750710487366,0.08767366441519087,0.08723750710487366,0.08723750710487366,10953600,0.0,0.0
1981-08-03,0.0872375362157923,0.0872375362157923,0.08636521548032762,0.0863652154803276,12432000,0.0,0.0
1981-08-04,0.08767364919185638,0.08810981225017915,0.08767364919185638,0.08767364919185638,31673600,0.0,0.0
1981-08-05,0.0902906209230423,0.09072678403378961,0.0902906209230423,0.0902906209230423,17494400,0.0,0.0
1981-08-06,0.08854599333438491,0.08854599333438491,0.08810983598232269,0.08810983598232269,10528000,0.0,0.0
1981-08-07,0.08810983598232269,0.08854599333438491,0.08810983598232269,0.08810983598232269,9206400,0.0,0.0
1981-08-10,0.08810983598232269,0.08810983598232269,0.08810983598232269,0.08810983598232269,0,0.0,0.0
1981-08-11,0.08636516962225675,0.08636516962225675,0.08549284934997559,0.08549284934997559,71456000,0.0,0.0
1981-08-12,0.084184384510989,0.084184384510989,0.0837482213973999,0.0837482213973999,26275200,0.0,0.0
1981-08-13,0.08156744268578292,0.08156744268578292,0.08113127946853638,0.08113127946853638,27484800,0.0,0.0
1981-08-14,0.08069512919178998,0.08069512919178998,0.07982280850410461,0.07982280850410461,24192000,0.0,0.0
1981-08-17,0.0780773750844017,0.0780773750844017,0.07720505446195602,0.07720505446195602,18905600,0.0,0.0
1981-08-18,0.07633272467535747,0.07633272467535747,0.07546040415763855,0.07546040415763855,17001600,0.0,0.0
1981-08-19,0.07546042585100564,0.07546042585100564,0.0745881050825119,0.0745881050825119,20675200,0.0,0.0
1981-08-20,0.07546040415763855,0.07589656732836793,0.07546040415763855,0.07546040415763855,17113600,0.0,0.0
1981-08-21,0.07109881106030533,0.07109881106030533,0.07022649049758911,0.07022649049758911,41910400,0.0,0.0
1981-08-24,0.06630029424236443,0.06630029424236443,0.06586413085460663,0.06586413085460663,23072000,0.0,0.0
1981-08-25,0.0676095187664032,0.06804567607110237,0.0676095187664032,0.0676095187664032,40700800,0.0,0.0
1981-08-26,0.0667364153662882,0.0667364153662882,0.06630025804042816,0.06630025804042816,33600000,0.0,0.0
1981-08-27,0.06673642247915268,0.06717336605642159,0.06673642247915268,0.06673642247915268,25916800,0.0,0.0
1981-08-28,0.07022649049758911,0.07066264786707716,0.07022649049758911,0.07022649049758911,38035200,0.0,0.0
1981-08-31,0.07022649049758911,0.07066264786707716,0.07022649049758911,0.07022649049758911,40947200,0.0,0.0
1981-09-01,0.0745881050825119,0.07502426837862952,0.0745881050825119,0.0745881050825119,37027200,0.0,0.0
1981-09-02,0.07589658349752426,0.07633274093743364,0.07589658349752426,0.07589658349752426,19376000,0.0,0.0
1981-09-03,0.07284343131233563,0.07284343131233563,0.0719711109995842,0.0719711109995842,37475200,0.0,0.0
1981-09-04,0.07153496180296039,0.07153496180296039,0.07109880447387695,0.07109880447387695,15254400,0.0,0.0
1981-09-08,0.06935417530960622,0.06935417530960622,0.06891801208257675,0.06891801208257675,25446400,0.0,0.0
1981-09-09,0.06891801208257675,0.06935417530960622,0.06891801208257675,0.06891801208257675,30531200,0.0,0.0
1981-09-10,0.06935419887304306,0.06979035642451865,0.06935419887304306,0.06935419887304306,34809600,0.0,0.0
1981-09-11,0.06891799750429983,0.06891799750429983,0.06848184019327164,0.06848184019327164,17539200,0.0,0.0
1981-09-14,0.0667364153662882,0.0667364153662882,0.06630025804042816,0.06630025804042816,27686400,0.0,0.0
1981-09-15,0.06499176499877633,0.06499176499877633,0.06455560773611069,0.06455560773611069,19510400,0.0,0.0
1981-09-16,0.06368328494016356,0.06368328494016356,0.06324712187051773,0.06324712187051773,19353600,0.0,0.0
1981-09-17,0.06193866833262933,0.06193866833262933,0.06150250509381294,0.06150250509381294,19376000,0.0,0.0
1981-09-18,0.06193869188427925,0.062374849465200034,0.06193869188427925,0.06193869188427925,26320000,0.0,0.0
1981-09-21,0.0623747892677784,0.06281095225150465,0.0623747892677784,0.0623747892677784,49033600,0.0,0.0
1981-09-22,0.059321679403556475,0.059321679403556475,0.058885522186756134,0.058885522186756134,47420800,0.0,0.0
1981-09-23,0.05844939435690245,0.05844939435690245,0.05757707357406616,0.05757707357406616,28201600,0.0,0.0
1981-09-24,0.05757704028569101,0.05757704028569101,0.05714088305830955,0.057140883058309555,18300800,0.0,0.0
1981-09-25,0.05059770390602196,0.05059770390602196,0.04972538352012635,0.04972538352012634,34608000,0.0,0.0
1981-09-28,0.050161547958850854,0.05059771112590508,0.050161547958850854,0.05016154795885086,91728000,0.0,0.0
1981-09-29,0.05277850478887558,0.05321466791707993,0.05277850478887558,0.05277850478887558,94684800,0.0,0.0
1981-09-30,0.05321469157934189,0.053650849077747274,0.05321469157934189,0.05321469157934189,49996800,0.0,0.0
1981-10-01,0.05321469157934189,0.053650849077747274,0.05321469157934189,0.05321469157934189,61129600,0.0,0.0
1981-10-02,0.05757707357406616,0.0580132368773551,0.05757707357406616,0.05757707357406616,45046400,0.0,0.0
1981-10-05,0.05932169780135155,0.06019401832922833,0.05932169780135155,0.05932169780135155,43097600,0.0,0.0
1981-10-06,0.059321679403556475,0.059321679403556475,0.058885522186756134,0.058885522186756134,28358400,0.0,0.0
1981-10-07,0.0623747892677784,0.06324710941149357,0.0623747892677784,0.0623747892677784,38841600,0.0,0.0
1981-10-08,0.06455560773611069,0.06499176499877633,0.06455560773611069,0.06455560773611069,31091200,0.0,0.0
1981-10-09,0.06499175727367401,0.06586407751905758,0.06499175727367401,0.06499175727367401,54521600,0.0,0.0
1981-10-12,0.06717336922883987,0.06760953244552519,0.06717336922883987,0.06717336922883987,27350400,0.0,0.0
1981-10-13,0.06717336922883987,0.06804568983847006,0.06717336922883987,0.06717336922883987,44195200,0.0,0.0
1981-10-14,0.06368328494016356,0.06368328494016356,0.06324712187051773,0.06324712187051773,30979200,0.0,0.0
1981-10-15,0.06455560773611069,0.06499176499877633,0.06455560773611069,0.06455560773611069,29433600,0.0,0.0
1981-10-16,0.06411945856774323,0.06411945856774323,0.06368330121040344,0.06368330121040344,36467200,0.0,0.0
1981-10-19,0.06499175727367401,0.0654279203082348,0.06499175727367401,0.06499175727367401,20585600,0.0,0.0
1981-10-20,0.06848184019327164,0.06891799750429983,0.06848184019327164,0.06848184019327164,35728000,0.0,0.0
1981-10-21,0.06848184019327164,0.06891799750429983,0.06848184019327164,0.06848184019327164,76899200,0.0,0.0
1981-10-22,0.06848182388428097,0.06848182388428097,0.06804566085338593,0.06804566085338593,32278400,0.0,0.0
1981-10-23,0.0667364153662882,0.0667364153662882,0.06630025804042816,0.06630025804042816,27910400,0.0,0.0
1981-10-26,0.06630025804042816,0.0667364153662882,0.06630025804042816,0.06630025804042816,27283200,0.0,0.0
1981-10-27,0.0676095187664032,0.0684818391995408,0.0676095187664032,0.0676095187664032,85590400,0.0,0.0
1981-10-28,0.0697903260588646,0.07022648924430888,0.0697903260588646,0.0697903260588646,44172800,0.0,0.0
1981-10-29,0.06935417530960622,0.06935417530960622,0.06891801208257675,0.06891801208257675,30486400,0.0,0.0
1981-10-30,0.0697903260588646,0.07022648924430888,0.0697903260588646,0.0697903260588646,52729600,0.0,0.0
1981-11-02,0.0697903260588646,0.07022648924430888,0.0697903260588646,0.0697903260588646,36915200,0.0,0.0
1981-11-03,0.06935417530960622,0.06935417530960622,0.06891801208257675,0.06891801208257675,28380800,0.0,0.0
1981-11-04,0.06760953244552519,0.06760953244552519,0.06717336922883987,0.06717336922883987,23811200,0.0,0.0
1981-11-05,0.06281095225150465,0.06281095225150465,0.0623747892677784,0.0623747892677784,23363200,0.0,0.0
1981-11-06,0.0628109723329544,0.06324712963238824,0.0628109723329544,0.0628109723329544,24595200,0.0,0.0
1981-11-09,0.06368330121040344,0.06411945856774323,0.06368330121040344,0.06368330121040344,20384000,0.0,0.0
1981-11-10,0.06411948055028915,0.06455564388090193,0.06411948055028915,0.06411948055028915,16755200,0.0,0.0
1981-11-11,0.06586413085460663,0.06630029424236443,0.06586413085460663,0.06586413085460663,27440000,0.0,0.0
1981-11-12,0.06804566085338593,0.06848182388428097,0.06804566085338593,0.06804566085338593,39916800,0.0,0.0
1981-11-13,0.06368328494016356,0.06368328494016356,0.06324712187051773,0.06324712187051773,21011200,0.0,0.0
1981-11-16,0.06281095225150465,0.06281095225150465,0.0623747892677784,0.0623747892677784,22556800,0.0,0.0
1981-11-17,0.06368330121040344,0.06411945856774323,0.06368330121040344,0.06368330121040344,35414400,0.0,0.0
1981-11-18,0.06586413085460663,0.06630029424236443,0.06586413085460663,0.06586413085460663,29142400,0.0,0.0
1981-11-19,0.06586413085460663,0.06630029424236443,0.06586413085460663,0.06586413085460663,40006400,0.0,0.0
1981-11-20,0.06630025804042816,0.0667364153662882,0.06630025804042816,0.06630025804042816,38102400,0.0,0.0
1981-11-23,0.06411944218607091,0.06411944218607091,0.06324712187051773,0.06324712187051773,22960000,0.0,0.0
1981-11-24,0.06324712963238824,0.06324712963238824,0.0628109723329544,0.0628109723329544,22153600,0.0,0.0
1981-11-25,0.06411948055028915,0.06455564388090193,0.06411948055028915,0.06411948055028915,52550400,0.0,0.0
1981-11-27,0.06586413085460663,0.06630029424236443,0.06586413085460663,0.06586413085460663,37251200,0.0,0.0
1981-11-30,0.0654279203082348,0.0654279203082348,0.06499175727367401,0.06499175727367401,23968000,0.0,0.0
1981-12-01,0.06499175727367401,0.0654279203082348,0.06499175727367401,0.06499175727367401,23385600,0.0,0.0
1981-12-02,0.06542795896530151,0.06586411643382098,0.06542795896530151,0.06542795896530151,37564800,0.0,0.0
1981-12-03,0.06499176499877633,0.06499176499877633,0.06455560773611069,0.06455560773611069,20428800,0.0,0.0
1981-12-04,0.06630025804042816,0.0667364153662882,0.06630025804042816,0.06630025804042816,137155200,0.0,0.0
1981-12-07,0.06673642247915268,0.06717336605642159,0.06673642247915268,0.06673642247915268,59292800,0.0,0.0
1981-12-08,0.06630027972608189,0.06630027972608189,0.06542795896530151,0.06542795896530151,50624000,0.0,0.0
1981-12-09,0.06586413085460663,0.06630029424236443,0.06586413085460663,0.06586413085460663,34272000,0.0,0.0
1981-12-10,0.06586413085460663,0.06630029424236443,0.06586413085460663,0.06586413085460663,37408000,0.0,0.0
1981-12-11,0.06586411643382098,0.06630027972608189,0.06542795896530151,0.06542795896530151,76092800,0.0,0.0
